1	544267656597995521	0	1	1	0	1	0	00001672	0000045	0002475	1	000731	0000014	00000	258627226	1
1	544267656597995521	1	2	1	0	0	0	00001192	0000014	0020334	1	000607	0004415	21358	443573208	0
1	544267656597995521	1	3	1	0	0	0	00000042	0000001	0001334	1	000234	0000149	15158	2700238212	0
1	544267656597995521	1	4	1	0	0	0	00000147	0000000	0000565	1	000846	0000686	65843	760246262	0
1	544267656597995521	1	5	1	0	0	0	00000299	0000006	0007590	1	000614	0000703	50165	2670053628	0
1	544267656597995521	1	5	1	0	0	0	00000299	0000006	0007590	1	000614	0000703	50165	2670053628	0
1	544267656597995521	4	6	1	0	0	0	00003251	0000087	0063001	1	003470	0042618	79979	48570843	0
1	544267656597995521	1	7	1	0	0	0	00000522	0000013	0024178	1	001998	0013332	05029	20655577	0
1	544267656597995521	5	8	1	0	0	0	00000580	0000010	0006648	1	000688	0000328	30464	457437029	0
1	544267656597995521	1	9	1	0	0	0	00000096	0000006	0002266	1	000152	0000782	72481	80159384	0
1	544267656597995521	1	10	0	0	0	0	00019032	0000265	0023083	1	000767	0003113	44543	74481416	0
1	544267656597995521	9	11	1	0	0	0	00001731	0000019	0007262	1	000561	0001331	21432	512990257	0
1	544267656597995521	1	12	1	0	0	0	00000264	0000006	0020265	1	002001	0010333	78412	892197414	1
1	544267656597995521	1	13	1	0	0	0	00000301	0000007	0015977	1	001134	0001224	43186	26520803	0
1	544267656597995521	1	14	1	0	0	0	00008197	0000571	0021604	1	000599	0000372	49714	22803302	0
1	544267656597995521	1	15	1	0	0	0	00001604	0000013	0014400	1	002001	0018557	64609	1643704652	1
1	544267656597995521	1	16	1	0	0	0	00000702	0000016	0040869	1	000711	0020189	52162	26552390	1
1	544267656597995521	2	17	1	0	0	0	00164430	0001215	0033182	1	144329	0066219	76126	73774016	1
1	544267656597995521	17	18	1	0	0	0	00002009	0000090	0086534	1	002065	0000818	76955	50162534	0
1	544267656597995521	17	19	0	0	0	0	00001111	0000001	0009764	1	001284	0001733	51542	412441200	0
1	544267656597995521	19	20	1	0	0	0	00000169	0000001	0007086	1	000070	0013175	39434	347883924	1
1	544267656597995521	20	19	0	0	0	0	00001109	0000001	0009767	1	001284	0001734	51542	412441200	0
1	544267656597995521	19	20	1	0	0	0	00000169	0000001	0007086	1	000070	0013175	39434	347883924	1
1	544267656597995521	19	2	1	0	0	0	00001188	0000014	0020336	1	000607	0004417	21358	443573208	0
1	544267656597995521	2	19	0	0	0	0	00001109	0000001	0009767	1	001284	0001734	51542	412441200	0
1	544267656597995521	17	2	1	0	0	0	00001188	0000014	0020336	1	000607	0004417	21358	443573208	0
1	544268186292867072	0	1	1	0	1	0	00002114	0000040	0000634	1	000136	0000044	00000	1960878613	1
1	544268186292867072	1	2	1	0	0	0	00000426	0000012	0023140	1	000707	0014343	22179	24255191	0
1	544268186292867072	1	3	1	0	0	0	00004599	0000004	0010195	1	000321	0000451	65389	296725731	1
1	544268186292867072	1	4	1	0	0	0	00000872	0000008	0002613	1	000927	0000003	74709	2906297560	0
1	544268186292867072	1	5	1	0	0	0	00000904	0000014	0017376	1	000814	0007476	65013	2526970626	0
1	544268186292867072	4	6	1	0	0	0	00000015	0000000	0000019	1	000075	0000003	04514	2741851889	0
1	544268186292867072	6	4	1	0	0	0	00000873	0000008	0002613	1	000927	0000003	74709	2906297560	0
1	544268186292867072	4	6	1	0	0	0	00000015	0000000	0000019	1	000075	0000003	04514	2741851889	0
1	544268186292867072	6	4	1	0	0	0	00000873	0000008	0002613	1	000927	0000003	74709	2906297560	0
1	544268186292867072	4	7	1	0	0	0	00000268	0000002	0006691	1	000358	0000029	68514	211104576	0
1	544268186292867072	4	6	1	0	0	0	00000015	0000000	0000019	1	000075	0000003	04514	2741851889	0
1	544268186292867072	7	4	1	0	0	0	00000873	0000008	0002613	1	000927	0000003	74709	2906297560	0
1	544268186292867072	4	8	1	0	0	0	00000622	0000012	0067118	1	000260	0000086	01382	431678251	0
1	544268186292867072	6	4	1	0	0	0	00000873	0000008	0002613	1	000927	0000003	74709	2906297560	0
1	544268186292867072	8	4	1	0	0	0	00000873	0000008	0002613	1	000927	0000003	74709	2906297560	0
1	544268186292867072	8	9	1	0	0	0	00011208	0000151	0276197	1	011453	0000058	76956	153776534	0
1	544268186292867072	4	6	1	0	0	0	00000015	0000000	0000019	1	000075	0000003	04514	2741851889	0
1	544268186292867072	1	10	1	0	0	0	00000099	0000001	0000644	1	000548	0000178	82239	2843667729	1
1	544268186292867072	6	4	1	0	0	0	00000873	0000008	0002613	1	000927	0000003	74709	2906297560	0
1	544268186292867072	1	11	1	0	0	0	00000318	0000005	0012732	1	000343	0000782	05278	166625055	0
1	544268637134393344	0	1	1	0	1	0	00026903	0000363	0064227	1	001644	0000337	00000	171802941	1
1	544268637134393344	1	2	1	0	1	0	00001492	0000038	0005950	1	000614	0000841	06118	2313204931	0
1	544268637134393344	1	3	1	0	0	0	00000080	0000002	0000257	1	001018	0000030	60466	25172734	1
1	544268637134393344	1	4	1	0	0	0	00000760	0000004	0022327	1	001550	0000266	84109	17984709	1
1	544268637134393344	2	5	1	0	0	0	00001583	0000036	0031005	1	001175	0007924	16955	1687941666	1
1	544268637134393344	1	6	1	0	0	0	00000129	0000000	0002115	1	000390	0000182	17418	239325263	0
1	544268637134393344	1	7	1	0	0	0	00000166	0000001	0000602	1	000282	0000083	83611	83772313	0
1	544268637134393344	1	8	1	0	0	0	00000529	0000005	0023140	1	000393	0012116	64154	384036020	0
1	544268637134393344	1	9	0	0	0	0	00000939	0000024	0080297	1	001911	0002806	78981	22328593	1
1	544268637134393344	1	10	1	0	0	0	00002407	0000043	0048488	1	002564	0018577	06151	436502521	0
1	544268637134393344	1	11	1	0	0	0	00000458	0000016	0017680	1	000443	0008107	20934	169038548	0
1	544268637134393344	1	12	1	0	0	0	00000123	0000000	0001294	1	000219	0000818	22241	1346668850	0
1	544268637134393344	1	13	1	0	0	0	00000122	0000003	0003447	1	000337	0001401	29431	331640823	0
1	544268637134393344	1	14	1	0	0	0	00000057	0000002	0001804	1	000123	0001222	19844	2328632089	0
1	544268637134393344	1	15	1	0	0	0	00001216	0000026	0142930	1	001159	0004556	21441	132868827	0
1	544268637134393344	1	16	0	0	0	0	00000014	0000001	0000026	1	000100	0000009	19643	2920543298	0
1	544268637134393344	1	17	0	0	0	0	00000755	0000005	0005078	1	001866	0003565	15010	58167203	1
1	544268637134393344	1	18	1	0	0	0	00000327	0000008	0022774	1	000168	0000125	06810	444432450	0
