1	552783238415265792	0	1	1	0	0	0	00001628	0000078	0001901	1	000246	0000005	00000	384779793	0
1	552783238415265792	1	2	1	0	0	0	00000040	0000003	0007457	1	000202	0000136	03304	202572421	0
1	552783238415265792	1	3	1	0	0	0	00000375	0000011	0001749	1	001317	0000087	37897	239943362	0
1	552783238415265792	1	4	1	0	0	0	00000017	0000000	0000797	1	000103	0000498	17834	2903715212	0
1	552783238415265792	1	5	1	0	0	0	00000054	0000001	0005221	1	000369	0000217	30746	2911191121	0
1	552783238415265792	2	6	1	0	0	0	00000752	0000004	0045583	1	002002	0000038	37411	102149847	1
1	552783238415265792	1	7	1	0	0	0	00000683	0000006	0017427	1	001214	0002795	85683	1348798826	1
1	552783238415265792	6	2	1	0	0	0	00000040	0000003	0007457	1	000202	0000136	03304	202572421	0
1	552783238415265792	2	6	1	0	0	0	00000752	0000004	0045583	1	002002	0000038	37411	102149847	1
1	552783238415265792	6	2	1	0	0	0	00000040	0000003	0007457	1	000202	0000136	03304	202572421	0
1	552783667052167168	0	1	1	0	1	0	00129573	0004085	0048440	1	000337	0000615	00000	25067168	1
1	552783667052167168	1	2	1	0	0	0	00001828	0000068	0029365	1	000511	0000469	14634	76987535	0
1	552783667052167168	2	3	1	0	0	0	00000405	0000020	0019730	1	000463	0002829	30188	33668152	0
1	552783667052167168	1	4	1	0	0	0	00000066	0000000	0000354	1	000231	0000107	30944	993859812	0
1	552783667052167168	3	2	1	0	0	0	00001828	0000068	0029365	1	000511	0000469	14634	76987535	0
1	552783667052167168	1	5	1	0	0	0	00000128	0000006	0002925	1	000464	0000306	84756	370666310	0
1	552783667052167168	1	6	1	0	0	0	00000026	0000001	0002176	1	000056	0000011	13067	1550984940	1
1	552783667052167168	1	7	1	0	0	0	00000014	0000001	0000912	1	000150	0000045	79506	1867323613	0
1	552783745565347840	0	1	1	0	1	0	00529882	0006600	0066682	1	003051	0000082	00000	14569869	1
1	552783745565347840	1	2	1	0	0	0	00000273	0000011	0004753	1	000554	0000889	79867	23430012	0
1	552783745565347840	1	3	1	0	0	0	00000032	0000000	0001778	1	000147	0000412	11578	315326703	1
