1	524922507380670464	0	1	1	0	1	0	00357541	0005251	0025502	1	000263	0000017	00000	19038934	1
1	524922507380670464	1	2	1	0	0	0	00002014	0000067	0016350	1	002135	0000224	71391	522403192	0
1	524922507380670464	1	3	1	0	0	0	00002045	0000033	0014308	1	000766	0000833	31538	516234551	0
1	524922507380670464	2	4	1	0	0	0	00000476	0000009	0025970	1	000179	0002555	65230	30001483	0
1	524922507380670464	1	5	1	0	0	0	00002192	0000063	0003769	1	001383	0000027	58807	312024587	0
1	524922507380670464	1	6	1	0	0	0	00001427	0000059	0043712	1	000564	0028410	30336	15992943	1
1	524922507380670464	1	7	1	1	0	0	00000001	0000000	0000019	1	000007	0000007	61937	443754749	0
1	524922729485848576	0	1	1	0	0	0	00001209	0000073	0022152	1	001146	0000034	00000	44685373	0
1	524922729485848576	1	2	1	0	1	0	00002054	0000052	0005126	1	001486	0000062	68708	147202533	1
1	524922729485848576	1	3	1	0	0	0	00000199	0000003	0002461	1	000634	0000022	09322	26853979	0
1	524922729485848576	1	4	0	0	0	0	00017424	0000001	0000340	1	016080	0000064	76286	2847572610	0
1	524922729485848576	1	5	1	0	0	0	00000118	0000001	0002017	1	001011	0001510	29959	234213114	0
1	524922729485848576	1	6	1	0	0	0	00000113	0000002	0000169	1	000283	0000010	05577	360815021	0
1	524922729485848576	6	1	1	0	0	0	00001291	0000073	0022246	1	001148	0000034	00000	44685373	0
1	524922729485848576	1	7	1	0	0	0	00000267	0000023	0007112	1	000383	0005071	04343	16148520	0
1	524922729485848576	7	1	1	0	0	0	00001291	0000073	0022246	1	001148	0000034	00000	44685373	0
1	524922729485848576	1	8	1	0	0	0	00000026	0000000	0000937	1	000058	0000357	13537	234922003	0
1	524922729485848576	8	1	1	0	0	0	00001291	0000073	0022246	1	001148	0000034	00000	44685373	0
1	524922729485848576	8	1	1	0	0	0	00001291	0000073	0022246	1	001148	0000034	00000	44685373	0
1	524922729485848576	1	8	1	0	0	0	00000026	0000000	0000937	1	000058	0000357	13537	234922003	0
1	524922729485848576	1	8	1	0	0	0	00000026	0000000	0000937	1	000058	0000357	13537	234922003	0
1	524922729485848576	1	9	1	0	0	0	00000624	0000024	0006362	1	000392	0000826	75500	406341532	0
1	524922729485848576	1	10	0	0	0	0	00000500	0000027	0009326	1	000540	0001038	17017	33339548	0
1	524922729485848576	10	1	1	0	0	0	00001291	0000073	0022246	1	001148	0000034	00000	44685373	0
1	524922729485848576	1	10	0	0	0	0	00000500	0000027	0009326	1	000540	0001038	17017	33339548	0
1	524922729485848576	10	1	1	0	0	0	00001291	0000073	0022246	1	001148	0000034	00000	44685373	0
1	524922729485848576	1	10	0	0	0	0	00000500	0000027	0009326	1	000540	0001038	17017	33339548	0
1	524922729485848576	1	6	1	0	0	0	00000113	0000002	0000169	1	000283	0000010	05577	360815021	0
1	524922729485848576	8	11	1	0	0	0	00000003	0000000	0000108	1	000025	0000035	73969	2770148554	0
1	524922729485848576	8	12	1	0	0	0	00000004	0000000	0000233	1	000090	0000053	79205	2584296595	0
1	524922729485848576	12	12	1	0	0	0	00000004	0000000	0000233	1	000090	0000053	79205	2584296595	0
1	524922729485848576	12	8	1	0	0	0	00000026	0000000	0000937	1	000058	0000357	13537	234922003	0
1	524922729485848576	8	12	1	0	0	0	00000004	0000000	0000233	1	000090	0000053	79205	2584296595	0
1	524922729485848576	12	12	1	0	0	0	00000004	0000000	0000233	1	000090	0000053	79205	2584296595	0
1	524922729485848576	12	8	1	0	0	0	00000026	0000000	0000937	1	000058	0000357	13537	234922003	0
1	524922729485848576	12	8	1	0	0	0	00000026	0000000	0000937	1	000058	0000357	13537	234922003	0
1	524922729485848576	8	12	1	0	0	0	00000004	0000000	0000233	1	000090	0000053	79205	2584296595	0
1	524922729485848576	12	12	1	0	0	0	00000004	0000000	0000233	1	000090	0000053	79205	2584296595	0
1	524922729485848576	8	13	1	0	0	0	00000196	0000000	0001171	1	000886	0000187	51145	894946220	0
1	524922729485848576	13	1	1	0	0	0	00001293	0000073	0022246	1	001148	0000035	00000	44685373	0
1	524922729485848576	1	13	1	0	0	0	00000196	0000000	0001171	1	000886	0000187	51145	894946220	0
1	524922729485848576	13	1	1	0	0	0	00001293	0000073	0022246	1	001148	0000035	00000	44685373	0
1	524922729485848576	13	14	1	0	0	0	00000019	0000000	0001058	1	000025	0000060	24874	433011370	0
1	524922729485848576	1	8	1	0	0	0	00000026	0000000	0000937	1	000058	0000357	13537	234922003	0
1	524923293711998976	0	1	1	0	1	0	00078813	0001526	0008740	1	000590	0000016	00000	180887271	0
1	524923293711998976	1	2	1	0	0	0	00000523	0000007	0006480	1	001159	0000767	70785	19069155	0
1	524923293711998976	1	3	1	0	0	0	00001769	0000068	0018517	1	001481	0000447	80202	23794693	0
1	524923293711998976	1	4	0	0	0	0	00000016	0000000	0000276	1	000105	0000077	81216	2690634918	0
1	524923293711998976	1	5	1	0	0	0	00000145	0000006	0001945	1	000569	0000001	77433	283603981	0
1	524923293711998976	1	6	1	0	0	0	00000016	0000002	0000040	1	000089	0000027	70026	187188493	0
1	524923293711998976	1	7	1	0	0	0	00001695	0000090	0079754	1	002001	0001750	03579	52503887	0
1	524923293711998976	1	8	1	0	0	0	00000023	0000000	0000742	1	000038	0000052	07965	2302036842	0
1	524923293711998976	2	9	1	0	0	0	00002333	0000175	0192889	1	002340	0017021	69898	76952859	0
1	524923293711998976	1	10	0	0	0	0	00000001	0000000	0000019	1	000049	0000000	64188	2833993809	1
1	524923293711998976	1	9	1	0	0	0	00002333	0000175	0192889	1	002340	0017021	69898	76952859	0
1	524923293711998976	1	11	1	0	0	0	00000249	0000007	0004421	1	000557	0001506	28660	1706152290	0
1	524923293711998976	1	12	1	0	0	0	00000307	0000004	0001463	1	000098	0000006	02309	2432522299	1
1	524923293711998976	1	13	1	0	0	0	00000808	0000044	0021573	1	000841	0000283	81440	116500468	1
1	524923293711998976	1	14	1	0	0	0	00000112	0000003	0004558	1	000617	0002239	26508	128091407	0
1	524923293711998976	1	15	1	0	0	0	00000061	0000000	0001711	1	000220	0000772	65328	2412595586	1
1	524923293711998976	1	16	0	0	0	0	00000006	0000000	0000365	1	000125	0000000	02907	464056433	0
1	524923293711998976	1	17	1	0	0	0	00008617	0000245	0017607	1	001197	0000890	13036	810948	0
1	524923293711998976	2	18	1	1	0	0	00000015	0000000	0000161	1	000204	0000012	84940	491524535	0
1	524923293711998976	4	19	1	0	0	0	00000094	0000001	0004908	1	000303	0000777	10826	18293964	0
1	524923293711998976	11	19	1	0	0	0	00000094	0000001	0004908	1	000303	0000777	10826	18293964	0
1	524923293711998976	14	19	1	0	0	0	00000094	0000001	0004908	1	000303	0000777	10826	18293964	0
1	524923293711998976	18	19	1	0	0	0	00000094	0000001	0004908	1	000303	0000777	10826	18293964	0
1	524923293711998976	19	11	1	0	0	0	00000252	0000007	0004446	1	000558	0001517	28660	1706152290	0
1	524923341359300608	0	1	1	0	1	0	00366088	0005312	0025595	1	000264	0000017	00000	19038934	1
1	524923341359300608	1	2	0	0	0	0	00000199	0000001	0000913	1	000810	0000379	09005	331297670	0
1	524923341359300608	1	3	1	0	0	0	00000100	0000000	0000518	1	000405	0000014	00131	2176810176	0
1	524923341359300608	1	4	1	0	0	0	00000053	0000000	0000521	1	000108	0000011	48281	390020503	0
1	524923341359300608	1	5	1	0	0	0	00000442	0000005	0022327	1	000358	0001317	73778	245882973	0
1	524923341359300608	1	6	1	0	0	0	00000377	0000000	0001748	1	000352	0001930	68697	612660347	0
